epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
43,62572.2,0.55215,0.3138,0.80663,0.96917,0.91928,0.94618,0.82611,0.39957,0.19831,0.78177,0.005842,0.005842,0.005842
44,64084.9,0.54934,0.31179,0.80616,0.96806,0.91924,0.94592,0.82704,0.39864,0.19752,0.78166,0.005743,0.005743,0.005743
45,65598.6,0.5471,0.3107,0.80565,0.96935,0.91931,0.94623,0.82771,0.39616,0.1968,0.78142,0.005644,0.005644,0.005644
46,67111.4,0.54614,0.30971,0.80592,0.96932,0.91925,0.94617,0.82834,0.39523,0.19618,0.78127,0.005545,0.005545,0.005545
47,68623.2,0.54357,0.30791,0.80516,0.96952,0.92012,0.94602,0.8285,0.39411,0.1955,0.78108,0.005446,0.005446,0.005446
48,70136.4,0.5405,0.30601,0.80459,0.96993,0.92051,0.94669,0.82917,0.39428,0.19537,0.78092,0.005347,0.005347,0.005347
49,71650.2,0.53941,0.30626,0.80465,0.97159,0.92016,0.94685,0.82924,0.39371,0.19443,0.78075,0.005248,0.005248,0.005248
50,73163.3,0.53701,0.3039,0.80409,0.97016,0.92088,0.94707,0.82955,0.39309,0.19432,0.7806,0.005149,0.005149,0.005149
51,74677.2,0.53455,0.30218,0.80373,0.97176,0.9203,0.94727,0.83047,0.39174,0.19362,0.78051,0.00505,0.00505,0.00505
52,76191.4,0.53325,0.30097,0.80397,0.97051,0.91987,0.94724,0.83144,0.3904,0.19306,0.78039,0.004951,0.004951,0.004951
53,77705.5,0.53141,0.2995,0.80337,0.97221,0.92067,0.94771,0.83214,0.38923,0.19273,0.78025,0.004852,0.004852,0.004852
54,79219.2,0.52925,0.29943,0.80316,0.9715,0.92031,0.94702,0.83205,0.38866,0.19206,0.78013,0.004753,0.004753,0.004753
55,80734.2,0.52621,0.29667,0.80274,0.97237,0.91977,0.947,0.83246,0.38689,0.19131,0.77996,0.004654,0.004654,0.004654
56,82592.9,0.52493,0.29552,0.803,0.97251,0.9197,0.9474,0.83263,0.38606,0.19039,0.77983,0.004555,0.004555,0.004555
57,84603.5,0.52097,0.29348,0.80145,0.97407,0.91867,0.94745,0.83359,0.38395,0.18954,0.77959,0.004456,0.004456,0.004456
58,86486.7,0.51928,0.29259,0.80163,0.97397,0.91838,0.94783,0.83464,0.38222,0.18865,0.77945,0.004357,0.004357,0.004357
59,89194,0.51638,0.28985,0.8009,0.9712,0.92137,0.94791,0.83554,0.38052,0.18816,0.77937,0.004258,0.004258,0.004258
60,91978,0.51615,0.29045,0.80095,0.97253,0.92137,0.94765,0.83554,0.37971,0.18796,0.77923,0.004159,0.004159,0.004159
61,94892.8,0.51353,0.28846,0.80067,0.97194,0.92191,0.94818,0.83606,0.37914,0.18725,0.77914,0.00406,0.00406,0.00406
62,97802.1,0.51082,0.28687,0.80087,0.97245,0.92143,0.9482,0.83688,0.37706,0.18649,0.77901,0.003961,0.003961,0.003961
63,100646,0.5096,0.28577,0.79982,0.97334,0.92196,0.94883,0.83677,0.37721,0.18627,0.77884,0.003862,0.003862,0.003862
64,102897,0.50727,0.28377,0.80043,0.97226,0.92225,0.94906,0.83844,0.37547,0.18553,0.77869,0.003763,0.003763,0.003763
65,104724,0.50568,0.28303,0.79972,0.97037,0.923,0.94947,0.83928,0.37327,0.18472,0.77848,0.003664,0.003664,0.003664
66,106551,0.50087,0.28065,0.79889,0.97023,0.92344,0.95002,0.84028,0.37273,0.18444,0.77832,0.003565,0.003565,0.003565
67,108393,0.5002,0.27842,0.7984,0.96941,0.92384,0.95013,0.84079,0.37143,0.18358,0.77809,0.003466,0.003466,0.003466
68,110234,0.49897,0.27823,0.7984,0.97088,0.92305,0.95006,0.84065,0.37176,0.18315,0.77807,0.003367,0.003367,0.003367
69,112062,0.49407,0.27562,0.79803,0.97398,0.92257,0.95057,0.84109,0.37021,0.18232,0.7779,0.003268,0.003268,0.003268
70,114814,0.49266,0.27394,0.79756,0.9725,0.92384,0.95033,0.84147,0.36903,0.18191,0.7778,0.003169,0.003169,0.003169
71,117623,0.48969,0.27179,0.7974,0.97112,0.92442,0.95018,0.84282,0.36734,0.18135,0.77771,0.00307,0.00307,0.00307
72,120440,0.4878,0.27079,0.79737,0.97361,0.92402,0.95044,0.84402,0.36544,0.18065,0.77751,0.002971,0.002971,0.002971
73,123251,0.48501,0.26883,0.7963,0.97419,0.92426,0.95094,0.84418,0.36485,0.17987,0.77727,0.002872,0.002872,0.002872
74,125980,0.48277,0.26837,0.79612,0.97291,0.92501,0.95062,0.84414,0.36416,0.17969,0.77716,0.002773,0.002773,0.002773
75,128790,0.47935,0.26473,0.79548,0.97405,0.92546,0.95118,0.84491,0.36296,0.17904,0.777,0.002674,0.002674,0.002674
76,131602,0.47692,0.26211,0.79513,0.97243,0.927,0.95187,0.84511,0.36174,0.17789,0.77687,0.002575,0.002575,0.002575
77,134415,0.47444,0.26152,0.79538,0.97322,0.92651,0.95155,0.84559,0.35895,0.17683,0.77667,0.002476,0.002476,0.002476
78,137192,0.47222,0.2592,0.79486,0.97377,0.92619,0.95158,0.84637,0.35761,0.17612,0.77644,0.002377,0.002377,0.002377
79,139956,0.46791,0.25694,0.79406,0.97446,0.92471,0.95135,0.84693,0.35551,0.17542,0.77622,0.002278,0.002278,0.002278
80,142769,0.4656,0.2548,0.79423,0.97432,0.92504,0.9509,0.84811,0.35369,0.17486,0.77602,0.002179,0.002179,0.002179
81,145581,0.46126,0.25274,0.79311,0.97393,0.9249,0.95105,0.84906,0.35208,0.17427,0.77591,0.00208,0.00208,0.00208
82,148391,0.45856,0.25112,0.7929,0.97511,0.92554,0.95153,0.85004,0.35004,0.17316,0.77575,0.001981,0.001981,0.001981
83,151119,0.45488,0.24869,0.79243,0.97391,0.92526,0.95162,0.84998,0.34927,0.17299,0.77562,0.001882,0.001882,0.001882
84,153930,0.45128,0.24609,0.79219,0.97468,0.925,0.95124,0.85016,0.34855,0.17256,0.7755,0.001783,0.001783,0.001783
85,156744,0.44835,0.2433,0.79134,0.97598,0.92461,0.95163,0.85136,0.34665,0.1717,0.77534,0.001684,0.001684,0.001684
86,159554,0.44543,0.24131,0.79133,0.97439,0.92563,0.95194,0.85265,0.34472,0.17097,0.77517,0.001585,0.001585,0.001585
87,162330,0.44128,0.23892,0.79078,0.97419,0.92576,0.95182,0.85329,0.34323,0.17018,0.77494,0.001486,0.001486,0.001486
88,165094,0.43716,0.23616,0.78989,0.97418,0.92635,0.95233,0.85393,0.34179,0.16961,0.77471,0.001387,0.001387,0.001387
89,167903,0.43281,0.23303,0.78967,0.97533,0.92585,0.95255,0.85402,0.3408,0.16904,0.77457,0.001288,0.001288,0.001288
90,170768,0.42929,0.23061,0.78917,0.97438,0.92596,0.95213,0.85452,0.33977,0.16826,0.77436,0.001189,0.001189,0.001189
91,173627,0.3928,0.21161,0.78033,0.97355,0.92678,0.9528,0.85602,0.33755,0.16796,0.77423,0.00109,0.00109,0.00109
92,176357,0.38706,0.20875,0.77883,0.97531,0.92619,0.95315,0.85708,0.33502,0.16711,0.77412,0.000991,0.000991,0.000991
93,179170,0.38146,0.20543,0.77844,0.97432,0.92698,0.95382,0.85795,0.33328,0.16673,0.77393,0.000892,0.000892,0.000892
94,181984,0.37553,0.2009,0.77754,0.97454,0.92804,0.95449,0.85915,0.3309,0.16568,0.77377,0.000793,0.000793,0.000793
95,184800,0.3697,0.19747,0.77662,0.97599,0.92854,0.95556,0.86008,0.32874,0.16478,0.77352,0.000694,0.000694,0.000694
96,187544,0.3641,0.19345,0.77623,0.97566,0.92897,0.95542,0.86109,0.32639,0.16434,0.77331,0.000595,0.000595,0.000595
97,190342,0.35835,0.18886,0.77544,0.97612,0.92827,0.95491,0.86157,0.32413,0.1631,0.77306,0.000496,0.000496,0.000496
98,193155,0.35264,0.18477,0.77472,0.97578,0.92771,0.95406,0.86269,0.32181,0.16207,0.77286,0.000397,0.000397,0.000397
99,195965,0.34623,0.18057,0.774,0.97704,0.92629,0.95367,0.86323,0.32003,0.16089,0.77266,0.000298,0.000298,0.000298
100,198776,0.34045,0.17536,0.77353,0.97663,0.92708,0.95374,0.86438,0.31795,0.16006,0.77241,0.000199,0.000199,0.000199
