epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
43,46989.8,0.6281,0.36205,0.8129,0.95858,0.91003,0.93435,0.80359,0.4474,0.22774,0.7865,0.005842,0.005842,0.005842
44,48229.3,0.62364,0.35853,0.81211,0.96034,0.9089,0.93436,0.8044,0.44605,0.22652,0.78637,0.005743,0.005743,0.005743
45,49485.7,0.62283,0.35832,0.8118,0.96057,0.90944,0.93433,0.8045,0.44534,0.22588,0.78612,0.005644,0.005644,0.005644
46,50734.8,0.62059,0.35572,0.81185,0.95878,0.90906,0.93394,0.80523,0.44457,0.22556,0.78594,0.005545,0.005545,0.005545
47,51995.2,0.61869,0.35495,0.81139,0.95855,0.9094,0.93372,0.80587,0.44271,0.22466,0.78567,0.005446,0.005446,0.005446
48,53237.2,0.61576,0.35302,0.81072,0.96124,0.90982,0.93454,0.80658,0.44123,0.22379,0.78541,0.005347,0.005347,0.005347
49,54504.9,0.61422,0.35229,0.81118,0.96172,0.90997,0.93471,0.80747,0.43985,0.22312,0.78521,0.005248,0.005248,0.005248
50,55736.2,0.61102,0.35003,0.81022,0.96063,0.9104,0.93474,0.80811,0.43776,0.22232,0.78506,0.005149,0.005149,0.005149
51,56935.4,0.60815,0.34765,0.80944,0.96219,0.90881,0.9348,0.80806,0.43753,0.22176,0.78496,0.00505,0.00505,0.00505
52,57985.7,0.60705,0.34687,0.80951,0.96159,0.9091,0.93484,0.80828,0.43733,0.22135,0.78483,0.004951,0.004951,0.004951
53,59030.6,0.60524,0.3451,0.80899,0.9595,0.90999,0.9347,0.80897,0.43556,0.22087,0.78452,0.004852,0.004852,0.004852
54,60082.2,0.60291,0.34393,0.80929,0.963,0.90832,0.93459,0.8097,0.43482,0.22034,0.78435,0.004753,0.004753,0.004753
55,61127.1,0.60019,0.34191,0.80872,0.96396,0.90855,0.93516,0.80927,0.43384,0.21964,0.78414,0.004654,0.004654,0.004654
56,62175.4,0.59859,0.34043,0.80855,0.96457,0.90879,0.93484,0.80912,0.43315,0.21894,0.78407,0.004555,0.004555,0.004555
57,63209.1,0.59506,0.33861,0.80734,0.96775,0.90834,0.93565,0.80968,0.43204,0.21867,0.78382,0.004456,0.004456,0.004456
58,64258.9,0.5929,0.33665,0.80753,0.96733,0.90977,0.93622,0.81016,0.4309,0.21773,0.78365,0.004357,0.004357,0.004357
59,65303.3,0.58972,0.33385,0.80671,0.96655,0.91003,0.93598,0.81094,0.4283,0.21655,0.78354,0.004258,0.004258,0.004258
60,66354.6,0.58877,0.33395,0.80685,0.9644,0.91292,0.93732,0.81136,0.42729,0.21626,0.78327,0.004159,0.004159,0.004159
61,67400,0.58653,0.33179,0.80653,0.96729,0.91214,0.93757,0.81159,0.42683,0.21543,0.78317,0.00406,0.00406,0.00406
62,68450.6,0.58373,0.33058,0.80656,0.96561,0.91252,0.93694,0.81178,0.42575,0.21469,0.78291,0.003961,0.003961,0.003961
63,69497.9,0.58211,0.32865,0.80581,0.96638,0.91247,0.93727,0.81254,0.42485,0.21409,0.78271,0.003862,0.003862,0.003862
64,70549.5,0.57965,0.32653,0.80615,0.96748,0.9125,0.9377,0.81336,0.42334,0.21326,0.78257,0.003763,0.003763,0.003763
65,71596.4,0.57789,0.32559,0.8052,0.96822,0.91218,0.9384,0.81407,0.42264,0.2127,0.7824,0.003664,0.003664,0.003664
66,72647,0.57159,0.32201,0.80476,0.96692,0.91288,0.93829,0.81515,0.42078,0.21149,0.78235,0.003565,0.003565,0.003565
67,73695.8,0.57134,0.3211,0.8042,0.9666,0.91267,0.93804,0.81526,0.42032,0.21109,0.78225,0.003466,0.003466,0.003466
68,74747.6,0.56888,0.31983,0.80389,0.96824,0.91252,0.93812,0.8159,0.4187,0.21053,0.78194,0.003367,0.003367,0.003367
69,75794,0.56569,0.31748,0.80403,0.96758,0.91382,0.93875,0.81603,0.41766,0.21003,0.78173,0.003268,0.003268,0.003268
70,76848,0.56314,0.31565,0.8031,0.96738,0.91349,0.93852,0.81656,0.4163,0.20937,0.78154,0.003169,0.003169,0.003169
71,77896.6,0.56041,0.31369,0.80302,0.96606,0.91483,0.93892,0.81747,0.41479,0.20875,0.78143,0.00307,0.00307,0.00307
72,78948.4,0.55895,0.31213,0.80326,0.9677,0.91389,0.93863,0.81795,0.41415,0.20792,0.78134,0.002971,0.002971,0.002971
73,79997.9,0.55632,0.31055,0.80247,0.96633,0.91436,0.93905,0.81867,0.41327,0.20744,0.78112,0.002872,0.002872,0.002872
74,81049.4,0.55218,0.30753,0.8017,0.96725,0.91608,0.94035,0.81988,0.41133,0.20653,0.7809,0.002773,0.002773,0.002773
75,82098.5,0.55007,0.30611,0.80133,0.96791,0.91644,0.94042,0.82128,0.40943,0.20577,0.78078,0.002674,0.002674,0.002674
76,83149.8,0.54735,0.30401,0.80098,0.96679,0.91717,0.94092,0.82179,0.40884,0.20525,0.78078,0.002575,0.002575,0.002575
77,84196.3,0.54367,0.30176,0.80129,0.96738,0.91792,0.94199,0.82224,0.40753,0.20458,0.78078,0.002476,0.002476,0.002476
78,85245.5,0.5413,0.29949,0.8005,0.9677,0.9186,0.94239,0.82329,0.40577,0.20372,0.78063,0.002377,0.002377,0.002377
79,86294.2,0.53758,0.29703,0.80011,0.96803,0.91845,0.94273,0.82426,0.40424,0.20313,0.78052,0.002278,0.002278,0.002278
80,87347.8,0.53459,0.29507,0.80025,0.96844,0.91792,0.94253,0.82471,0.40284,0.20251,0.78045,0.002179,0.002179,0.002179
81,88397,0.53056,0.29273,0.79918,0.9687,0.91859,0.94376,0.82562,0.40042,0.20128,0.78025,0.00208,0.00208,0.00208
82,89447.6,0.52656,0.29039,0.79843,0.96923,0.91967,0.94398,0.82625,0.39936,0.20051,0.78002,0.001981,0.001981,0.001981
83,90502.5,0.52302,0.28711,0.7979,0.96915,0.91906,0.94361,0.82647,0.39719,0.19968,0.77987,0.001882,0.001882,0.001882
84,91555.1,0.52017,0.28506,0.79789,0.9709,0.9184,0.9434,0.8273,0.39498,0.19869,0.77966,0.001783,0.001783,0.001783
85,92605.2,0.51606,0.28184,0.79705,0.97246,0.91714,0.94323,0.82769,0.3931,0.19783,0.77947,0.001684,0.001684,0.001684
86,93654.1,0.51281,0.28004,0.79677,0.9716,0.91813,0.94375,0.82837,0.39192,0.19697,0.7793,0.001585,0.001585,0.001585
87,94703,0.50877,0.27738,0.79631,0.97281,0.91769,0.94369,0.82965,0.38938,0.19591,0.77905,0.001486,0.001486,0.001486
88,95752.6,0.50381,0.2743,0.79591,0.9707,0.91928,0.94431,0.83127,0.38677,0.19481,0.7788,0.001387,0.001387,0.001387
89,96802,0.49925,0.27059,0.79527,0.97103,0.9186,0.94453,0.8326,0.38379,0.19376,0.77855,0.001288,0.001288,0.001288
90,97848.8,0.49554,0.26803,0.79494,0.97114,0.91879,0.94483,0.83334,0.38226,0.19269,0.77831,0.001189,0.001189,0.001189
91,98915.3,0.44792,0.2407,0.78456,0.97135,0.92052,0.94548,0.83404,0.38107,0.19217,0.77818,0.00109,0.00109,0.00109
92,99940.4,0.44071,0.23624,0.78282,0.9701,0.92067,0.94532,0.83459,0.37989,0.19176,0.77804,0.000991,0.000991,0.000991
93,100965,0.43412,0.23248,0.78237,0.96945,0.92149,0.94535,0.83551,0.37829,0.19103,0.77791,0.000892,0.000892,0.000892
94,101993,0.42709,0.22804,0.78059,0.97049,0.92212,0.94554,0.83647,0.37597,0.19026,0.77758,0.000793,0.000793,0.000793
95,103017,0.42113,0.22413,0.78032,0.9696,0.92303,0.9465,0.83835,0.3733,0.18907,0.77734,0.000694,0.000694,0.000694
96,104040,0.41435,0.21944,0.77944,0.97104,0.9219,0.94643,0.83944,0.37067,0.18772,0.77698,0.000595,0.000595,0.000595
97,105064,0.40809,0.21537,0.77896,0.97069,0.92282,0.94682,0.84062,0.36827,0.1865,0.77665,0.000496,0.000496,0.000496
98,106086,0.40136,0.21066,0.77842,0.97001,0.92277,0.94694,0.8422,0.36589,0.18533,0.7764,0.000397,0.000397,0.000397
99,107104,0.39494,0.20618,0.7775,0.97096,0.92235,0.94708,0.84361,0.36357,0.18434,0.7761,0.000298,0.000298,0.000298
100,108126,0.38832,0.20069,0.77674,0.97196,0.92279,0.94751,0.84438,0.36152,0.18349,0.77579,0.000199,0.000199,0.000199
